LinkID,FNode,Enode,Lanes,LinkType,RoadRank,RoadType,RoadNo,RoadName,RoadUse,MultiLink,Connect,MaxSpeed,Rvehicle,RestWeight,RestHeight,Length,MedianType,PaveType,SafetyZone,Intersect,SpeedBump,Curvature,Crosswalk,RWayCross,Shoulder,PocketLane,Averheight,SigLight,SlopePer,SlopeDeg,VulService,ConService,Remark,geometry
L233006790,N233000720,N233000740,2,4,2,일반도로,77,남양초지로,1,0,0,70,모두통행가능,0.0,0.0,196.08,2,1,0,0,0,5214.423,0.0,0,0,0,0,,0.416,0.238,0,0,,"LINESTRING Z (306183.183 4124700.077 38.895, 306184.361 4124697.329 38.877, 306184.733 4124696.462 38.872, 306185.947 4124693.73 38.86, 306187.161 4124690.998 38.848, 306188.374 4124688.266 38.836, 306188.81 4124687.285 38.832, 306190.063 4124684.571 38.819, 306191.316 4124681.857 38.805, 306192.568 4124679.143 38.792, 306193.031 4124678.14 38.787, 306194.329 4124675.447 38.779, 306195.627 4124672.754 38.771, 306196.925 4124670.061 38.763, 306197.344 4124669.191 38.76, 306198.694 4124666.524 38.759, 306200.045 4124663.856 38.758, 306201.395 4124661.188 38.756, 306201.801 4124660.385 38.756, 306203.187 4124657.736 38.762, 306204.574 4124655.087 38.769, 306205.96 4124652.438 38.775, 306206.383 4124651.63 38.777, 306207.775 4124648.985 38.786, 306209.168 4124646.34 38.795, 306210.56 4124643.696 38.803, 306211.137 4124642.601 38.807, 306212.545 4124639.963 38.816, 306213.953 4124637.326 38.825, 306215.361 4124634.688 38.834, 306215.828 4124633.814 38.837, 306217.238 4124631.177 38.85, 306218.648 4124628.541 38.863, 306220.058 4124625.905 38.876, 306220.547 4124624.991 38.88, 306221.944 4124622.348 38.889, 306223.341 4124619.705 38.898, 306224.739 4124617.062 38.907, 306225.192 4124616.204 38.91, 306226.603 4124613.569 38.92, 306228.015 4124610.934 38.931, 306229.426 4124608.299 38.941, 306229.936 4124607.348 38.945, 306231.338 4124604.705 38.958, 306232.74 4124602.062 38.971, 306234.142 4124599.42 38.984, 306234.474 4124598.795 38.987, 306235.867 4124596.15 39.007, 306237.261 4124593.506 39.026, 306238.654 4124590.862 39.046, 306239.22 4124589.788 39.054, 306240.612 4124587.142 39.074, 306242.004 4124584.495 39.095, 306243.396 4124581.849 39.115, 306243.796 4124581.088 39.121, 306245.184 4124578.441 39.15, 306246.573 4124575.794 39.178, 306247.961 4124573.147 39.207, 306248.481 4124572.155 39.218, 306249.869 4124569.507 39.242, 306251.257 4124566.859 39.266, 306252.645 4124564.211 39.289, 306253.095 4124563.353 39.297, 306254.491 4124560.708 39.319, 306255.886 4124558.064 39.342, 306257.282 4124555.42 39.364, 306257.713 4124554.604 39.371, 306259.086 4124551.947 39.386, 306260.458 4124549.291 39.402, 306261.831 4124546.635 39.417, 306262.271 4124545.784 39.422, 306263.669 4124543.143 39.45, 306265.067 4124540.501 39.479, 306266.465 4124537.859 39.507, 306266.989 4124536.868 39.518, 306268.376 4124534.221 39.565, 306269.764 4124531.574 39.611, 306271.151 4124528.927 39.658, 306271.663 4124527.95 39.675, 306272.827 4124525.728 39.71)"
L233006800,N233001030,N233001040,4,4,2,일반도로,77,남양초지로,1,0,0,70,모두통행가능,0.0,0.0,127.355,,1,0,0,0,697.676,0.0,0,0,1,0,,2.455,1.406,0,0,,"LINESTRING Z (306184.864 4124731.02 38.542, 306183.813 4124733.819 38.58, 306183.389 4124734.947 38.595, 306182.364 4124737.865 38.631, 306181.382 4124740.695 38.677, 306180.4 4124743.524 38.723, 306179.418 4124746.354 38.768, 306179.339 4124746.582 38.772, 306178.322 4124749.386 38.812, 306178.261 4124749.554 38.814, 306177.344 4124752.396 38.859, 306177.189 4124752.876 38.867, 306176.258 4124755.728 38.918, 306175.96 4124756.643 38.935, 306175.042 4124759.492 38.995, 306174.123 4124762.342 39.054, 306173.205 4124765.192 39.114, 306173.093 4124765.539 39.121, 306172.18 4124768.396 39.185, 306171.772 4124769.673 39.214, 306170.924 4124772.544 39.281, 306170.161 4124775.126 39.341, 306169.324 4124778.004 39.415, 306168.487 4124780.882 39.489, 306167.653 4124783.75 39.562, 306166.827 4124786.632 39.632, 306166.431 4124788.013 39.666, 306165.675 4124790.903 39.738, 306164.922 4124793.783 39.81, 306164.179 4124796.681 39.891, 306163.436 4124799.579 39.973, 306162.693 4124802.477 40.054, 306162.556 4124803.011 40.069, 306161.807 4124805.912 40.159, 306161.621 4124806.634 40.181, 306160.943 4124809.556 40.279, 306160.68 4124810.688 40.317, 306160.313 4124812.242 40.36, 306159.636 4124815.152 40.454, 306158.959 4124818.061 40.547, 306158.282 4124820.972 40.641, 306158.033 4124822.039 40.675, 306157.391 4124824.955 40.768, 306156.75 4124827.871 40.862, 306156.74 4124827.916 40.863, 306156.115 4124830.85 40.959, 306155.917 4124831.776 40.989, 306155.327 4124834.708 41.071, 306154.737 4124837.639 41.152, 306154.147 4124840.571 41.234, 306154.002 4124841.291 41.254, 306153.429 4124844.216 41.346, 306153.39 4124844.416 41.352, 306152.838 4124847.345 41.447, 306152.804 4124847.525 41.453, 306152.285 4124850.462 41.551, 306152.214 4124850.863 41.564, 306151.898 4124852.674 41.628, 306151.7 4124853.806 41.668)"
L233006810,N233000730,N233001030,3,4,2,일반도로,77,남양초지로,1,0,0,70,모두통행가능,0.0,0.0,28.886,,1,0,0,0,731.015,0.0,0,0,1,0,,0.803,0.46,0,0,,"LINESTRING Z (306195.563 4124704.189 38.31, 306194.404 4124706.952 38.324, 306193.245 4124709.714 38.338, 306193.15 4124709.942 38.339, 306192.015 4124712.706 38.357, 306191.875 4124713.048 38.359, 306191.18 4124714.742 38.37, 306190.091 4124717.526 38.392, 306189.315 4124719.509 38.407, 306188.227 4124722.298 38.438, 306187.138 4124725.088 38.469, 306186.05 4124727.877 38.5, 306185.916 4124728.22 38.504, 306184.864 4124731.02 38.542)"
L233006820,N233000710,N233000720,2,4,2,일반도로,77,남양초지로,1,0,0,70,모두통행가능,0.0,0.0,126.577,,1,0,0,0,651.144,0.0,0,0,0,0,,-1.915,-1.097,0,0,,"LINESTRING Z (306144.587 4124820.427 41.319, 306144.762 4124819.607 41.295, 306145.423 4124816.694 41.204, 306146.084 4124813.781 41.114, 306146.746 4124810.867 41.024, 306147.005 4124809.723 40.988, 306147.09 4124809.376 40.977, 306147.716 4124806.82 40.898, 306148.426 4124803.917 40.808, 306149.137 4124801.014 40.717, 306149.355 4124800.119 40.689, 306150.109 4124797.228 40.608, 306150.862 4124794.337 40.527, 306151.615 4124791.445 40.446, 306151.913 4124790.298 40.413, 306152.696 4124787.411 40.344, 306153.478 4124784.525 40.274, 306154.26 4124781.639 40.205, 306154.464 4124780.887 40.187, 306155.291 4124778.015 40.113, 306156.119 4124775.144 40.04, 306156.947 4124772.272 39.967, 306157.245 4124771.236 39.94, 306158.126 4124768.379 39.879, 306159.006 4124765.523 39.818, 306159.886 4124762.666 39.757, 306160.182 4124761.703 39.736, 306161.105 4124758.861 39.677, 306162.027 4124756.018 39.617, 306162.95 4124753.175 39.557, 306163.273 4124752.177 39.536, 306164.217 4124749.348 39.487, 306165.16 4124746.52 39.438, 306165.322 4124746.033 39.429, 306166.317 4124743.22 39.387, 306166.46 4124742.813 39.38, 306167.482 4124740.004 39.339, 306168.503 4124737.195 39.298, 306169.524 4124734.386 39.256, 306169.917 4124733.303 39.241, 306170.987 4124730.512 39.199, 306172.057 4124727.72 39.158, 306173.127 4124724.928 39.116, 306173.452 4124724.079 39.104, 306174.537 4124721.294 39.073, 306175.621 4124718.508 39.043, 306176.705 4124715.722 39.012, 306177.091 4124714.731 39.001, 306178.22 4124711.962 38.98, 306179.349 4124709.193 38.958, 306180.478 4124706.425 38.936, 306180.826 4124705.572 38.929, 306182.004 4124702.825 38.912, 306183.183 4124700.077 38.895)"
L233006830,N233000690,N233021250,4,4,2,일반도로,77,남양초지로,1,0,0,70,모두통행가능,0.0,0.0,226.746,,1,0,0,0,248877.798,0.0,0,0,1,0,,-2.976,-1.704,0,0,,"LINESTRING Z (306082.96 4125355.337 56.943, 306083.256 4125352.361 56.867, 306083.553 4125349.386 56.792, 306083.63 4125348.611 56.772, 306083.956 4125345.641 56.69, 306084.281 4125342.671 56.608, 306084.607 4125339.701 56.525, 306084.731 4125338.572 56.494, 306085.04 4125335.6 56.409, 306085.349 4125332.628 56.324, 306085.658 4125329.655 56.239, 306085.766 4125328.621 56.209, 306086.08 4125325.65 56.122, 306086.395 4125322.678 56.034, 306086.709 4125319.707 55.947, 306086.825 4125318.615 55.915, 306087.137 4125315.644 55.822, 306087.449 4125312.672 55.73, 306087.762 4125309.701 55.637, 306087.877 4125308.602 55.603, 306088.194 4125305.63 55.516, 306088.511 4125302.659 55.429, 306088.827 4125299.687 55.342, 306088.931 4125298.715 55.314, 306089.247 4125295.744 55.223, 306089.563 4125292.773 55.131, 306089.88 4125289.803 55.04, 306090.004 4125288.634 55.004, 306090.32 4125285.663 54.919, 306090.637 4125282.692 54.834, 306090.953 4125279.721 54.75, 306091.071 4125278.617 54.718, 306091.382 4125275.645 54.623, 306091.693 4125272.674 54.528, 306092.005 4125269.702 54.432, 306092.117 4125268.629 54.398, 306092.437 4125265.659 54.304, 306092.758 4125262.688 54.209, 306093.078 4125259.718 54.115, 306093.199 4125258.6 54.079, 306093.506 4125255.628 53.994, 306093.813 4125252.655 53.909, 306094.12 4125249.683 53.824, 306094.228 4125248.642 53.794, 306094.547 4125245.671 53.702, 306094.866 4125242.7 53.61, 306095.185 4125239.729 53.518, 306095.298 4125238.679 53.486, 306095.617 4125235.708 53.4, 306095.935 4125232.737 53.315, 306096.254 4125229.767 53.229, 306096.376 4125228.629 53.196, 306096.689 4125225.657 53.102, 306097.001 4125222.686 53.007, 306097.314 4125219.714 52.913, 306097.42 4125218.709 52.881, 306097.738 4125215.738 52.797, 306098.056 4125212.767 52.713, 306098.374 4125209.795 52.63, 306098.487 4125208.742 52.6, 306098.787 4125205.769 52.516, 306099.087 4125202.795 52.432, 306099.387 4125199.822 52.348, 306099.489 4125198.81 52.319, 306099.82 4125195.841 52.229, 306100.15 4125192.872 52.14, 306100.481 4125189.902 52.05, 306100.613 4125188.718 52.014, 306100.918 4125185.745 51.926, 306101.223 4125182.773 51.839, 306101.528 4125179.8 51.751, 306101.633 4125178.782 51.721, 306101.951 4125175.811 51.627, 306102.27 4125172.84 51.532, 306102.588 4125169.87 51.438, 306102.703 4125168.794 51.404, 306103.012 4125165.822 51.311, 306103.322 4125162.851 51.218, 306103.631 4125159.879 51.125, 306103.747 4125158.767 51.09, 306104.061 4125155.795 51, 306104.375 4125152.823 50.911, 306104.47 4125151.926 50.884, 306104.689 4125149.85 50.821, 306104.785 4125148.939 50.794, 306105.105 4125145.969 50.706, 306105.426 4125142.998 50.619, 306105.746 4125140.028 50.531, 306105.883 4125138.756 50.494, 306106.104 4125136.717 50.426, 306106.205 4125135.784 50.395, 306106.526 4125132.811 50.295, 306106.848 4125129.839 50.196)"
L233006841,N233021260,N233000700,3,4,2,일반도로,77,남양초지로,1,0,0,70,모두통행가능,0.0,0.0,229.025,,1,0,0,0,16631.65,0.0,0,0,0,0,,2.954,1.692,0,0,,"LINESTRING Z (306119.799 4125130.8 50.215, 306117.504 4125153.129 50.893, 306114.705 4125179.211 51.72, 306114.557 4125180.278 51.753, 306114.155 4125183.24 51.842, 306113.752 4125186.2 51.931, 306113.35 4125189.162 52.02, 306113.21 4125190.198 52.051, 306112.829 4125193.162 52.14, 306112.447 4125196.125 52.229, 306112.066 4125199.088 52.318, 306111.931 4125200.144 52.35, 306111.558 4125203.108 52.438, 306111.184 4125206.073 52.526, 306110.81 4125209.038 52.614, 306110.685 4125210.045 52.644, 306110.347 4125213.014 52.729, 306110.009 4125215.983 52.814, 306109.671 4125218.951 52.899, 306109.553 4125219.99 52.929, 306109.233 4125222.962 53.018, 306108.914 4125225.932 53.108, 306108.594 4125228.903 53.197, 306108.482 4125229.948 53.229, 306108.174 4125232.921 53.322, 306107.865 4125235.894 53.415, 306107.556 4125238.866 53.508, 306107.457 4125239.824 53.538, 306107.148 4125242.796 53.619, 306106.839 4125245.769 53.7, 306106.53 4125248.741 53.781, 306106.427 4125249.737 53.808, 306106.116 4125252.704 53.893, 306105.807 4125255.674 53.979, 306105.496 4125258.646 54.065, 306105.373 4125259.823 54.098, 306105.059 4125262.795 54.187, 306104.746 4125265.767 54.275, 306104.433 4125268.738 54.363, 306104.33 4125269.722 54.393, 306104.021 4125272.694 54.482, 306103.711 4125275.666 54.571, 306103.401 4125278.637 54.66, 306103.283 4125279.773 54.694, 306102.965 4125282.744 54.783, 306102.647 4125285.716 54.871, 306102.329 4125288.686 54.96, 306102.213 4125289.768 54.992, 306101.9 4125292.74 55.082, 306101.587 4125295.713 55.172, 306101.273 4125298.685 55.261, 306101.186 4125299.51 55.286, 306100.867 4125302.48 55.376, 306100.549 4125305.451 55.465, 306100.23 4125308.422 55.555, 306100.092 4125309.704 55.593, 306099.778 4125312.676 55.683, 306099.464 4125315.648 55.774, 306099.15 4125318.618 55.864, 306099.035 4125319.704 55.897, 306098.722 4125322.675 55.986, 306098.41 4125325.647 56.075, 306098.098 4125328.621 56.164, 306097.992 4125329.62 56.194, 306097.669 4125332.592 56.277, 306097.345 4125335.563 56.361, 306097.021 4125338.537 56.444, 306096.93 4125339.364 56.468, 306096.618 4125342.334 56.552, 306096.306 4125345.305 56.637, 306095.994 4125348.276 56.721, 306095.858 4125349.561 56.757, 306095.541 4125352.531 56.832, 306095.224 4125355.503 56.907, 306094.907 4125358.474 56.981)"
L233006850,N233000670,N233000690,3,4,2,일반도로,77,남양초지로,1,0,0,70,모두통행가능,0.0,0.0,107.413,2,1,0,0,0,2216.924,0.0,0,0,0,0,,-1.785,-1.022,0,0,,"LINESTRING Z (306072.087 4125462.181 58.86, 306072.212 4125460.986 58.844, 306072.522 4125458.014 58.802, 306073.061 4125452.599 58.725, 306073.465 4125448.687 58.663, 306073.76 4125445.828 58.617, 306073.863 4125444.828 58.601, 306074.173 4125441.855 58.556, 306074.484 4125438.884 58.511, 306074.627 4125437.506 58.49, 306074.899 4125434.528 58.457, 306075.171 4125431.551 58.423, 306075.443 4125428.573 58.39, 306075.522 4125427.705 58.381, 306075.741 4125424.74 58.334, 306075.961 4125421.758 58.286, 306076.181 4125418.777 58.239, 306076.248 4125417.868 58.225, 306076.453 4125414.9 58.173, 306076.656 4125411.918 58.12, 306076.86 4125408.935 58.067, 306076.926 4125407.968 58.05, 306077.118 4125404.988 57.997, 306077.311 4125402.005 57.942, 306081.849 4125365.939 57.208, 306081.94 4125365.083 57.187, 306082.258 4125362.11 57.113, 306082.575 4125359.138 57.04, 306082.663 4125358.312 57.019, 306082.96 4125355.337 56.943)"
L233006860,N233000700,N233000680,3,4,2,일반도로,77,남양초지로,1,0,0,70,모두통행가능,0.0,0.0,105.518,2,1,0,0,0,82060.722,0.0,0,0,0,0,,1.769,1.014,0,0,,"LINESTRING Z (306094.907 4125358.474 56.981, 306094.802 4125359.476 57.006, 306094.499 4125362.45 57.084, 306094.197 4125365.423 57.16, 306093.894 4125368.398 57.237, 306093.796 4125369.359 57.261, 306093.486 4125372.332 57.323, 306093.176 4125375.305 57.385, 306092.865 4125378.278 57.446, 306092.761 4125379.275 57.468, 306092.463 4125382.249 57.536, 306092.164 4125385.223 57.605, 306091.865 4125388.197 57.674, 306091.757 4125389.271 57.698, 306091.473 4125392.246 57.752, 306091.188 4125395.22 57.805, 306090.904 4125398.197 57.859, 306090.785 4125399.44 57.882, 306090.52 4125402.418 57.935, 306090.253 4125405.395 57.987, 306089.987 4125408.374 58.04, 306089.893 4125409.423 58.059, 306089.618 4125412.399 58.106, 306089.343 4125415.375 58.153, 306089.069 4125418.351 58.2, 306088.961 4125419.524 58.218, 306088.698 4125422.502 58.263, 306088.436 4125425.481 58.308, 306088.174 4125428.458 58.352, 306088.096 4125429.344 58.365, 306087.804 4125432.327 58.397, 306087.513 4125435.311 58.428, 306087.221 4125438.296 58.46, 306087.212 4125438.382 58.461, 306086.905 4125441.356 58.504, 306086.597 4125444.329 58.548, 306086.289 4125447.304 58.591, 306086.182 4125448.332 58.606, 306085.659 4125453.273 58.682, 306085.194 4125457.595 58.754, 306084.754 4125461.675 58.821, 306084.557 4125463.488 58.848)"
L233006870,N233000650,N233000670,3,4,2,고가차도,77,남양초지로,1,0,0,70,모두통행가능,43.2,0.0,140.113,1,2,0,0,0,182245.052,0.0,0,0,0,0,,0.284,0.163,0,0,,"LINESTRING Z (306057.338 4125601.524 58.462, 306057.579 4125599.278 58.499, 306057.75 4125597.625 58.522, 306058.058 4125594.615 58.565, 306058.377 4125591.633 58.609, 306058.584 4125589.659 58.638, 306058.899 4125586.673 58.677, 306059.214 4125583.689 58.713, 306059.455 4125581.374 58.739, 306059.767 4125578.388 58.763, 306060.085 4125575.396 58.786, 306060.352 4125572.893 58.806, 306060.668 4125569.91 58.832, 306060.988 4125566.918 58.859, 306061.288 4125564.156 58.887, 306061.604 4125561.185 58.912, 306061.922 4125558.196 58.936, 306062.244 4125555.216 58.963, 306062.25 4125555.161 58.964, 306062.563 4125552.182 58.982, 306062.876 4125549.204 58.997, 306063.192 4125546.223 59.014, 306063.234 4125545.831 59.016, 306063.561 4125542.859 59.03, 306063.876 4125539.898 59.042, 306064.192 4125536.924 59.055, 306064.279 4125536.09 59.057, 306064.591 4125533.116 59.059, 306064.911 4125530.122 59.062, 306065.241 4125527.151 59.067, 306065.35 4125526.17 59.069, 306065.659 4125523.214 59.076, 306065.965 4125520.24 59.084, 306066.279 4125517.252 59.092, 306066.392 4125516.197 59.095, 306066.715 4125513.226 59.097, 306067.023 4125510.27 59.093, 306067.332 4125507.296 59.089, 306067.469 4125505.969 59.087, 306067.779 4125502.996 59.081, 306068.092 4125500.013 59.074, 306068.41 4125497.042 59.068, 306068.557 4125495.667 59.065, 306068.862 4125492.704 59.057, 306069.166 4125489.731 59.048, 306069.475 4125486.752 59.037, 306069.625 4125485.305 59.032, 306069.941 4125482.329 59.017, 306070.258 4125479.357 59.002, 306070.575 4125476.387 58.987, 306070.754 4125474.696 58.978, 306071.07 4125471.723 58.956, 306071.388 4125468.745 58.929, 306071.707 4125465.772 58.902, 306071.9 4125463.961 58.884, 306072.087 4125462.181 58.86)"
L233006880,N233000680,N233000660,3,4,2,고가차도,77,남양초지로,1,0,0,70,모두통행가능,43.2,0.0,140.112,1,2,0,0,0,264472.113,0.0,0,0,0,0,,-0.239,-0.137,0,0,,"LINESTRING Z (306084.557 4125463.488 58.848, 306084.482 4125464.178 58.858, 306084.161 4125467.15 58.894, 306083.902 4125469.556 58.921, 306083.59 4125472.524 58.942, 306083.277 4125475.495 58.962, 306082.961 4125478.467 58.983, 306082.644 4125481.436 59.003, 306082.616 4125481.705 59.005, 306082.3 4125484.671 59.021, 306081.984 4125487.639 59.033, 306081.668 4125490.605 59.044, 306081.352 4125493.572 59.056, 306081.285 4125494.197 59.058, 306080.967 4125497.156 59.067, 306080.65 4125500.121 59.074, 306080.333 4125503.086 59.082, 306080.017 4125506.053 59.09, 306079.923 4125506.917 59.092, 306079.609 4125509.883 59.092, 306079.295 4125512.849 59.093, 306078.98 4125515.815 59.093, 306078.668 4125518.776 59.092, 306078.531 4125520.078 59.091, 306078.219 4125523.044 59.084, 306077.907 4125526.009 59.077, 306077.591 4125528.981 59.069, 306077.275 4125531.947 59.059, 306077.113 4125533.462 59.055, 306076.791 4125536.429 59.046, 306076.471 4125539.39 59.038, 306076.153 4125542.357 59.028, 306075.834 4125545.323 59.019, 306075.659 4125546.961 59.014, 306075.343 4125549.929 58.998, 306075.031 4125552.893 58.978, 306074.718 4125555.862 58.959, 306074.406 4125558.829 58.939, 306074.21 4125560.697 58.926, 306073.896 4125563.671 58.902, 306073.582 4125566.646 58.877, 306073.269 4125569.621 58.852, 306072.954 4125572.601 58.827, 306072.691 4125575.06 58.806, 306072.375 4125578.037 58.777, 306072.059 4125581.016 58.749, 306071.745 4125583.985 58.721, 306071.437 4125586.964 58.688, 306071.152 4125589.721 58.659, 306070.838 4125592.702 58.624, 306070.524 4125595.695 58.59, 306070.202 4125598.674 58.558, 306069.88 4125601.654 58.525, 306069.753 4125602.825 58.513)"
L233006890,N233000620,N233000640,4,4,2,일반도로,77,남양초지로,1,0,0,70,모두통행가능,0.0,0.0,147.7,2,1,0,0,0,1119.343,0.0,0,0,1,0,,0.331,0.19,0,0,,"LINESTRING Z (305851.897 4126625.736 29.347, 305853.02 4126622.966 29.359, 305854.143 4126620.195 29.371, 305854.558 4126619.172 29.375, 305855.674 4126616.399 29.385, 305856.791 4126613.627 29.395, 305857.907 4126610.856 29.405, 305858.393 4126609.644 29.41, 305859.504 4126606.868 29.421, 305860.613 4126604.093 29.433, 305861.723 4126601.317 29.444, 305862.124 4126600.31 29.448, 305863.212 4126597.527 29.455, 305864.301 4126594.744 29.462, 305865.389 4126591.961 29.469, 305865.817 4126590.853 29.473, 305866.855 4126588.05 29.487, 305867.892 4126585.245 29.5, 305868.93 4126582.443 29.513, 305869.284 4126581.481 29.517, 305870.29 4126578.667 29.526, 305871.296 4126575.853 29.536, 305872.301 4126573.039 29.545, 305872.761 4126571.746 29.549, 305873.745 4126568.923 29.559, 305874.729 4126566.098 29.569, 305875.712 4126563.276 29.578, 305875.985 4126562.481 29.581, 305876.94 4126559.65 29.59, 305877.894 4126556.818 29.599, 305878.849 4126553.984 29.609, 305879.294 4126552.647 29.613, 305880.219 4126549.804 29.625, 305881.143 4126546.96 29.637, 305882.067 4126544.118 29.649, 305882.384 4126543.13 29.652, 305883.284 4126540.279 29.657, 305884.185 4126537.429 29.662, 305885.086 4126534.578 29.668, 305885.435 4126533.476 29.671, 305886.326 4126530.622 29.683, 305887.218 4126527.77 29.694, 305888.11 4126524.916 29.706, 305888.405 4126523.961 29.709, 305889.275 4126521.102 29.72, 305890.145 4126518.243 29.73, 305891.014 4126515.384 29.74, 305891.416 4126514.063 29.745, 305892.262 4126511.196 29.754, 305893.108 4126508.329 29.763, 305893.954 4126505.462 29.772, 305894.219 4126504.55 29.775, 305895.03 4126501.675 29.784, 305895.84 4126498.798 29.793, 305896.65 4126495.921 29.802, 305897.011 4126494.63 29.806, 305897.806 4126491.748 29.816, 305898.601 4126488.867 29.826, 305899.396 4126485.985 29.836)"
